,Datetime,code,name,price,ushadow,dshadow,RF,Turnover,RF_2,RF_4,RF_6,RF_8,RF_10,RF_12,RF_14,RF_16,RF_18,RF_20,RF_22,RF_24,RF_26,RF_28,RF_30,Turnover_5,Turnover_10,price_5,price_10,expect_max,expect_min
62,2024-10-30,3021,兆威机电,107.5,0.031069767441860498,0.014604651162790635,-0.0127,201942986.22,1.02600216,1.000308552208308,0.959847031567692,0.9413240571280239,0.972927148524464,0.9405068225348433,0.9628163967708279,1.0250073266988549,0.9722546891257561,1.0276000150729265,1.0204568590881498,1.0074367683864958,1.0228302208688231,1.0048210446039414,1.0057038602773094,0.8685310497278727,0.6521308179852927,0.00690232558139539,0.006176744186046658,0.18167441860465128,-0.05162790697674413
63,2024-10-29,3021,兆威机电,108.6,0.03941068139963169,0.013996316758747662,0.0392,456555762.67,1.0272492,1.011858757308252,0.9821102717407905,0.9712618423947308,0.9789383463427553,1.0078559893060515,0.9287818659825147,1.018051437821227,0.9997295253727008,1.0289530790044523,1.026761717632096,1.00600821427352,1.036401653962495,1.0229369309545449,1.0157884021761705,1.7743187404758627,1.4956956590314952,0.018563535911601998,0.022283609576427273,0.11215469613259677,-0.06123388581952105
64,2024-10-28,3021,兆威机电,106.0,0.009339622641509386,0.01603773584905663,-0.0115,157585788.86,0.97495755,0.9355214530617479,0.917467909743995,0.9482700782271881,0.9166713864762657,0.9384155651005919,0.9990303789407763,0.9476146610897545,1.0015573603401833,0.9945952346612503,0.9819051144945892,0.996908447901146,0.9793556814772608,0.9802161237918929,0.9818701404791795,0.6060679508219129,0.5346611228241236,-0.00875471698113205,0.0045754716981130684,0.038018867924528355,-0.03820754716981134
65,2024-10-25,3021,兆威机电,105.96,0.014722536806342038,0.008493771234428005,-0.0137,180245091.96,0.98501781,0.9560584439888495,0.9454977841742109,0.9529706582811214,0.9811212209326143,0.9041446476497764,0.9910462211323474,0.9732103226487797,1.001658681266875,0.9995254487733805,0.9793224606780127,1.0089096725142204,0.99580211983085,0.9888432156249628,0.9944849617073893,0.6000437101756658,0.5226012960665026,-0.012136655341638502,0.0030388825972063847,0.02491506228765572,-0.037844469611173936
66,2024-10-24,3021,兆威机电,105.73,0.013997919228222735,0.010971342097796375,-0.0013,166225159.11,0.95955096,0.9410336991020736,0.9726270423027015,0.9402167165906513,0.9625194092815547,1.0246911559798437,0.9719547903288246,1.0272830446209513,1.0201420919928774,1.0071260174297734,1.0225147216934174,1.0045111004856169,1.0053936438482813,1.007090145082911,0.9888384892491499,0.4572002431596597,0.4508241472390878,-0.018102714461363866,0.00818121630568451,0.02714461363851317,0.0021753523124938834
67,2024-10-23,3021,兆威机电,106.63,0.030479227234361812,0.006283409922160759,-0.0392,325954563.0,0.97060016,0.9598788718086335,0.967465408855015,0.9960441435395105,0.9178967511762821,1.0061201036886303,0.9880129199377418,1.0168939800863854,1.014728300976995,0.9942180240152334,1.0242552594193401,1.0109483399400159,1.003883590312913,1.0096111477490841,0.9897296023364884,0.8426478809838381,0.8199142877277122,-0.0026634155490949246,0.01613054487480057,0.01847510081590542,-0.008440401387977081
68,2024-10-22,3021,兆威机电,110.32,0.034173313995649116,0.03553299492385776,0.0102,470056399.84,0.98070216,1.0136272932317232,0.9798507382981008,1.0030935816911222,1.067886124547094,1.012926703057881,1.0705872720099736,1.0631452987060503,1.0495805427882365,1.0656179445575433,1.0468553962841294,1.0477751424981965,1.0495431582736483,1.030522119689349,1.0020909212665858,1.3309274178315256,1.0601579964392405,0.04118926758520665,0.04353698332124713,-0.015591007976794802,-0.04160623640319061
69,2024-10-21,3021,兆威机电,107.59,0.03810763082070819,0.010781671159029617,-0.0292,359451802.83,0.9889539599999999,0.9967702960764142,1.0262146912684524,0.9457001853124382,1.036595855999684,1.0179401989154233,1.0476960771224122,1.0454647987869639,1.0243332579042985,1.055280332345443,1.0415703413236774,1.0342915978016252,1.0401926450837224,1.0197088802627936,0.9994125947100428,1.0910142152832962,0.7892332279081485,0.03241936982990984,0.019137466307277473,0.025374105400129965,-0.01728785203085792
70,2024-10-18,3021,兆威机电,107.95,0.023436776285317287,0.06039833256137097,0.0187,496171553.61,1.03357302,0.9991318243839707,1.0228320305638179,1.088899533521058,1.0328586439106864,1.0916538330148815,1.084065419725445,1.070233742309935,1.0865867212503573,1.0674549715319577,1.068392816120846,1.0701956221587687,1.0508002956670852,1.021809640213891,1.0173254286078126,1.274152408145903,1.060319352847058,0.0363131079203335,0.026577119036591143,0.021954608615099458,-0.020565076424270523
71,2024-10-17,3021,兆威机电,102.08,0.03360109717868345,0.010286050156739784,0.0146,282474638.66,1.0079036399999999,1.037676911944872,0.9562631058299601,1.0481740282426129,1.0293099983293694,1.059398232373135,1.0571420319576494,1.0357744640653428,1.0670671993117282,1.05320407567171,1.0458440328219376,1.0518109913668,1.0310984348177277,1.0105754515711154,0.9656951894215713,0.7555706257042482,0.6245370893210439,-5.877742946708687e-05,-0.0175940438871474,0.08072100313479624,0.035756269592476464
72,2024-10-16,3021,兆威机电,100.94,0.022785813354467974,0.021101644541311627,-0.006599999999999999,157743555.4,0.96667754,0.9896079045908319,1.053529370881854,0.9993088286212098,1.0561942038839998,1.0488522811145409,1.0354698909516185,1.051291684500779,1.0327813815534366,1.0336887626196416,1.0354330090376862,1.0166676909456145,0.9886187240199933,0.9842801707496318,0.9500856870496868,0.3863683594236633,0.34749983245005395,-0.019476916980384326,-0.017218149395680598,0.09292649098474337,0.011293837923519012
73,2024-10-15,3021,兆威机电,101.95,0.04541441883276111,0.0,-0.0269,351487135.94,1.0295398,0.948764413461152,1.0399546014563583,1.0212384968957642,1.0510907891682333,1.0488522811145413,1.0276522704743312,1.0586996186577204,1.0449452049520427,1.0376428770729884,1.0435630447438407,1.023012909069093,1.0026508601269815,0.9581225338382261,0.9300969706621912,0.6587249477271098,0.7730245175917791,-0.03244727807748903,0.010083374203040762,0.0820990681706717,-0.009906817067189877
74,2024-10-14,3021,兆威机电,107.23,0.0054089340669588575,0.11526625011657185,0.05800000000000001,659188280.8,1.0237208,1.0898457109925759,1.0337561257720025,1.0926024037798578,1.085007396690463,1.0711637005154981,1.087530889049909,1.068382515180229,1.0693211746904159,1.071125547240589,1.0517133675678598,1.0226975212644263,1.0182094131923576,0.9828362072524068,0.9580065704395376,1.133750052121968,1.5132789079204032,0.002517952065653364,0.07604215238272868,0.0067145388417420016,-0.05865895738132987
75,2024-10-11,3021,兆威机电,98.23,0.07177033492822964,0.01486307645322211,-0.032400000000000005,418386566.66,0.9215422400000001,1.010115977504083,0.9919368798523032,1.0209326430782308,1.0187583628282668,0.9981666279189315,1.0283231582282883,1.0149633894212178,1.0078705816647286,1.0136208864813587,0.9936603801709198,0.9738825639639979,0.9306318549688183,0.9034104078950529,0.900870261748862,0.7656058606580867,1.1158649848058129,-0.08044385625572621,0.0191183956021582,0.09895144049679327,0.027588313142624443
76,2024-10-10,3021,兆威机电,106.18,0.0738368807685062,0.00254285176116039,-0.047599999999999996,454556694.32,1.0645927199999998,1.0098027956177138,1.0672855370134688,1.0598665150600273,1.0463435934050556,1.0623315351704379,1.0436268513643847,1.0445437610434563,1.0463063241858412,1.0273439472636092,0.9990004318212802,0.9946163184262324,0.9600627507543139,0.9358084454663201,0.9155806277426943,0.8564699519855856,1.3320701602508898,0.004840836315690565,0.10931437182143529,0.009888867960067715,-0.07487285741194205
77,2024-10-09,3021,兆威机电,112.7,0.06202307009760421,0.08367346938775516,0.11779999999999999,784316832.79,1.0961146800000001,1.0763878602594528,1.107852248941113,1.1054928560065427,1.083147993215082,1.1158719737342568,1.101374788225896,1.093678116875824,1.0999179880038474,1.0782580950070393,1.056796445884019,1.0098634816444423,0.9803244698746016,0.977568062152921,0.951342491825042,1.5698752203684003,2.561674795091748,0.09094942324755989,0.18235137533274182,-0.04853593611357587,-0.12839396628216504
78,2024-10-08,3021,兆威机电,110.46,0.024352706862212675,0.08799565453557849,-0.019399999999999994,590666291.34,0.94853438,1.0025294339918733,0.9955605511373657,0.9828581144205604,0.9978760094944457,0.980306207020075,0.9811674844474386,0.9828231064606954,0.965011246050611,0.9383874349819714,0.934269321723553,0.9018122449252837,0.8790295367286751,0.8600290144222424,0.872617155902859,1.5717800452190958,2.505039158796999,0.12560202788339653,0.19404309252217997,0.020278833967046994,-0.11071881223972468
79,2024-09-30,3021,兆威机电,103.09,0.005432146667960057,0.0634397128722476,-0.03269999999999999,484462355.36,0.9820029600000001,1.0107083402451218,1.0085558346929016,0.9881703191997045,1.0180248418297406,1.0047988666896568,0.9977770910575015,1.003469808472821,0.9837092000328279,0.9641294521153745,0.9213118846692594,0.8943630513867414,0.8918483439642657,0.8679224073753324,0.9029620926928726,1.6718146400022447,2.6504402968919023,0.11541371617033656,0.16575807546803759,0.09321951692695696,-0.04714327286836739
80,2024-09-27,3021,兆威机电,95.9,0.024713242961418042,0.05401459854014605,0.015200000000000005,339661817.94,1.0569247199999998,1.0495777191938638,1.036186073108452,1.052018809792056,1.0334957042042852,1.034403712860085,1.0361491656851651,1.017370868571586,0.9893025015940606,0.9849609475658152,0.9507428132708101,0.9267239598934465,0.9066925064142033,0.9199636558274873,0.9414217621014802,1.6698409010273856,2.382137778149138,0.09726798748696562,0.12556830031282587,0.17518248175182483,0.024296141814389882
81,2024-09-26,3021,兆威机电,90.1,0.002885682574916816,0.07735849056603773,0.041100000000000005,298915547.36,1.02923146,1.027039505759638,1.0062803875863109,1.0366820501536376,1.0232136842944515,1.0160632214973175,1.0218602686012486,1.0017375100710775,0.9817989266706227,0.9381966472578244,0.9107539262272095,0.9081931320902187,0.8838287079861067,0.919510561040338,0.9251935500873198,1.969804854307419,2.538170032434768,0.07347391786903446,0.08278579356270814,0.25083240843507215,0.0643729189789124
82,2024-09-25,3021,兆威机电,83.38,0.04029743343727512,0.0003597985128328273,-0.0114,165266472.53,0.9930486999999999,0.9803783121928039,0.9953583163350139,0.9778328433876399,0.9786919477671835,0.9803433925598459,0.9625764724015408,0.9360198345952782,0.9319121115511568,0.8995369256486027,0.8768116994117107,0.8578591164129488,0.8704154973567911,0.8907178953118631,0.8974670696697569,1.4658774985514251,1.7268911513373484,0.018373710721995642,0.01746222115615242,0.3516430798752699,0.0805948668745502
83,2024-09-24,3021,兆威机电,83.49,0.0,0.05102407473948965,0.004499999999999997,160605497.64,0.9978703,0.977700766731626,1.0072389840800606,0.9941531366466893,0.9872057559310493,0.9928381596509385,0.9732869126164074,0.9539146099076905,0.911550689732924,0.8848873762828913,0.8823993119003752,0.8587268678962716,0.8933953117215616,0.8989168967758913,0.8904768851295417,1.6766768647903436,1.8860134841183513,0.024242424242424086,0.02028985507246346,0.32303269852676975,-0.0013175230566534468
84,2024-09-23,3021,兆威机电,79.99,0.018752344043005378,0.005000625078134661,-0.0066,52599108.28,0.98724092,1.0023257835542345,0.9846776330180381,0.9855427510928553,0.9872057559310494,0.9693144680633898,0.9425719348862529,0.9384354579500047,0.9058336470795467,0.8829493451949644,0.863864094895798,0.8765083699890963,0.8969528838936731,0.9037493021940988,0.8908314802057509,0.6940213700693942,0.686670862550898,-0.010276284535567158,-0.021290161270158987,0.28878609826228296,0.04238029753719208
85,2024-09-20,3021,兆威机电,80.44,0.026230730979612128,0.00783192441571352,-0.006200000000000001,81357436.34,0.97978742,1.0093886791500464,0.9962749033082648,0.9893126951779699,0.9949571198290383,0.9753641456373714,0.9559504976826052,0.9134961625102219,0.8867759430087169,0.8842825684864809,0.8605596016799694,0.8953020364686288,0.9008354059399215,0.8923773812383651,0.8912798552209542,0.9950244356931502,1.0162126751132032,-0.0087518647439086,-0.02028841372451523,0.19219293883639987,-0.0055942317255097684
86,2024-09-19,3021,兆威机电,81.94,0.020746887966805013,0.020746887966805013,-0.014100000000000001,103883230.2,1.01527982,0.9974035851532959,0.9982798839951399,0.9999643814713934,0.9818418669916861,0.9547537139022285,0.9505637772287687,0.9175406212695749,0.8943605631692864,0.8750286555137908,0.8878363449411075,0.9085450832950412,0.915429338356537,0.9023445667200979,0.9033871987966058,1.2398422962209426,1.2135730288593984,0.001684159140834821,-0.00467415181840383,0.09958506224066377,-0.023797900903099856
87,2024-09-18,3021,兆威机电,81.47,0.009942310052780193,0.0290904627470235,0.0298,80494650.35,1.03021192,1.016827612777744,1.009721777381026,1.0154826440096958,0.9954854754487166,0.9756713325453854,0.9323411832642452,0.9050697374831745,0.9025249257502009,0.8783125646581269,0.9137717204703738,0.9194192409001551,0.9107867308996119,0.9096665634071461,0.9150242993389697,1.023309322247908,0.9410044997500385,-0.006505462133300615,-0.014704799312630334,0.02479440284767387,-0.0181661961458206
88,2024-09-13,3021,兆威机电,80.22,0.023435552231363694,0.0,0.00040000000000000034,60610017.67,0.9823928,0.983255910666224,0.9849150566898822,0.9670652835310822,0.9403848033759092,0.9362579246662942,0.9037317626086323,0.8809005611569098,0.8618595960213125,0.8744745315051249,0.894871606228755,0.9016522542096197,0.8887644065653721,0.889791347174226,0.9019626784414334,0.813293570871462,0.6618335383174706,-0.023759660932435877,-0.033819496384941514,0.040762902019446434,-0.002867115432560463
89,2024-09-12,3021,兆威机电,81.65,0.032945499081445166,0.0013472137170851123,-0.018,82475963.8,0.9870082000000001,0.980110749816432,0.9857026736884348,0.9662919406414134,0.9470588658548867,0.9049994133869517,0.8785277280456768,0.8760575452768989,0.8525552341290391,0.8869745173113255,0.8924564189668424,0.884077065328085,0.882989747786209,0.8881903631429247,0.8997086733473679,1.0654231575849784,0.8151898883918097,-0.011316595223514735,-0.025719534598897663,0.003551745254133376,-0.020330679730557355
90,2024-09-11,3021,兆威机电,83.73,0.012898602651379413,0.020303356025319512,0.0051,91473411.36,1.00087858,1.002567462515892,0.9843977719819224,0.9572391037229805,0.9530382599162923,0.9199291389438443,0.8966887391244214,0.8773065071540757,0.890147537222509,0.9109101840208468,0.9178123599945152,0.9046935264238217,0.9057388726527984,0.9181283478883735,0.8840416485874493,1.1674278827184748,0.8702171769217437,0.008718499940284294,-0.005864086946136386,-0.021378239579601166,-0.041920458616983236
91,2024-09-10,3021,兆威机电,82.93,0.0065115157361629325,0.02785481731580854,-0.004199999999999999,78251522.4,0.99301176,0.998677289295504,0.979011056485056,0.9595248204167774,0.916911747427176,0.8900916203590576,0.8875889230473454,0.8637772554767418,0.8986495930948958,0.9042036519725392,0.8957140025058404,0.8946123728112988,0.8998814428724348,0.9115513663892234,0.9259964656580106,0.8951745749423015,0.6934341729602512,0.0010370191727964878,-0.01735198360062695,0.009646689979500689,-0.03267816230555898
92,2024-09-09,3021,兆威机电,82.1,0.014494518879415493,0.006820950060901195,-0.0028000000000000004,59809869.2,1.0016874,0.9835336589798159,0.9563988308381827,0.9522016745690495,0.9191216170735159,0.8959016178809834,0.8765363998039359,0.8893661579034982,0.910110579068289,0.9170066962513227,0.9038993785078523,0.9049438071227365,0.9173224067682351,0.88326562907106,0.9250665636037246,0.6471439253190675,0.5274390173012496,-0.01505481120584658,-0.03221680876979306,0.01985383678440944,-0.022898903775882995
93,2024-09-06,3021,兆威机电,82.46,0.023647829250545756,0.0008488964346348919,0.004499999999999997,75046541.0,1.0057054,0.985900767665688,0.9662773987860702,0.9233644397395414,0.8963555681949403,0.8938352583531795,0.8698560180966455,0.9049737669722016,0.910566912090285,0.9020175174016474,0.9009081350771705,0.9062142857929848,0.9179663354532915,0.9325130909406457,0.9222835715351211,0.6908216985413824,0.6375229901361809,-0.015522677661896692,-0.03531409168081519,0.015401406742663326,-0.02716468590831911
94,2024-09-05,3021,兆威机电,83.78,0.003461446645977465,0.013129625208880334,0.0012,87191941.2,0.98187684,0.9547877220360191,0.9505976361178642,0.9175733038805479,0.8943924201112876,0.8750598238571594,0.8878679694917778,0.9085774454867747,0.9154619457640405,0.9023767080506876,0.9034193772655387,0.9157771244484407,0.8817777173508022,0.9235082358066246,0.9143874652979868,0.6978906374158651,0.7207518568258674,-0.013678682263069954,-0.028276438290761517,-0.000596801145858139,-0.025423728813559254
95,2024-09-04,3021,兆威机电,82.95,0.022664255575647926,0.0019288728149487232,-0.019299999999999998,136774215.38,0.98030772,0.9607956751411201,0.9181261627306977,0.8912705134077438,0.8887645013670796,0.8649212961336844,0.8998398208582767,0.9054012358791004,0.8969003421893204,0.8957972534274654,0.9010733021747569,0.9127586820686173,0.9272229133309274,0.917051426327353,0.9009620800204389,1.0371381206271,1.1074945182091716,-0.030042194092827056,-0.04758288125376736,0.010006027727546662,-0.01024713682941536
96,2024-09-03,3021,兆威机电,85.39,0.012647851036421107,0.015224265136432805,-0.00040000000000000034,103283827.64,0.97241088,0.96814345485312,0.9345095703454497,0.91090082144242,0.8912113904806629,0.9042559446577615,0.9253476693541063,0.9323592414747663,0.9190324807444156,0.9200943952049411,0.9326802376237338,0.8980532806444464,0.9405540472943883,0.9312649286014189,0.9073010606996891,0.7469293780667011,0.8445645944126678,-0.0059023304836630834,-0.030507085138775078,-0.018854666822813004,-0.038529101768357
97,2024-09-02,3021,兆威机电,84.12,0.05670470756062763,0.002734189253447503,-0.027200000000000002,140872147.38,0.9800960000000001,0.9365693485823999,0.9091742268516907,0.9066178744028248,0.8822957103037855,0.9179156733135558,0.9235888052366866,0.9149171468213271,0.9137918993716232,0.9191739326247037,0.9310940467434218,0.9458488333958315,0.9354730230292924,0.9190604762558015,0.8838833262398537,1.0483725796999004,1.1153732148576727,-0.024179743223965666,-0.05706134094151192,0.015097479790775026,-0.024013314312886447
98,2024-08-30,3021,兆威机电,88.39,0.01855413508315421,0.02907568729494295,0.0075,156559849.54,0.9956115,0.9610233591231,0.9367447857457333,0.9164967287086122,0.9299113813471128,0.9516015178214648,0.9588120213903472,0.945107155469523,0.946199198434453,0.9591421248019497,0.9235327361253367,0.9672393292168721,0.9576866608088742,0.9330428930409429,0.9042359028309025,1.2347195412127534,1.2019118799018218,0.0156805068446658,-0.02139382283063701,-0.0339404910057699,-0.06708903722140525
99,2024-08-29,3021,兆威机电,86.36,0.01366373320981944,0.029411764705882425,-0.011799999999999998,121892797.6,0.9555893999999999,0.9276379322553001,0.9250296648520397,0.9002135610223748,0.9365569018887494,0.9423452449930279,0.9334974806767165,0.9323493814602071,0.9378407142001434,0.9500029045556984,0.9650573345833791,0.9544708100321727,0.9377249537349418,0.9018334186037426,0.8931068455652917,1.0417227293214009,0.8972282961251545,-0.011718388142658643,-0.05502547475683198,0.023506252894858637,-0.03948587308939322
100,2024-08-28,3021,兆威机电,85.21,0.025231780307475717,0.027344208426241034,-0.033,168780889.84,0.9652594,0.9408738104629499,0.9205365031526979,0.9340102854849636,0.9557960286933858,0.9630383150358821,0.949273040206469,0.9503698967262361,0.9633698734917684,0.9276035241912499,0.9715027691191515,0.9619079940407219,0.9371556003932687,0.9082216334693829,0.8867804461330342,1.46611754582039,1.180493583222475,-0.03687360638422733,-0.08003755427766704,0.03731956343152221,-0.026522708602276568
101,2024-08-27,3021,兆威机电,86.69,0.01418848771484605,0.010266466720498335,-0.0017999999999999993,83755398.75,0.9707495,0.968020014508365,0.9420505930919438,0.9800829748516983,0.9861403286736206,0.9768813683750746,0.9756799117489239,0.981426451779544,0.9941538746198925,1.009907952707909,0.9988294240519754,0.9813053113972819,0.9437457328469137,0.934613596137935,0.9036540347667962,0.7878642618080299,0.6097376047256505,-0.0392894220786712,-0.07124235782673881,0.019610104971738318,-0.02964586457492202
102,2024-08-26,3021,兆威机电,88.37,0.026140092791671406,0.008373882539323403,-0.0275,103000583.0,0.9747367499999999,0.953667483738255,0.9676262002576339,0.9901960329973329,0.9976989760844412,0.9834382759768711,0.9845746094016137,0.9980424676431728,0.960988853557137,1.0064680738868241,0.996527973766142,0.9708847180284064,0.9409093902316651,0.9186965142562032,0.918681741616254,0.871197808307065,0.7418842736471235,-0.037524046622156866,-0.0591377164195994,0.00022632114971132822,-0.048093244313681116
103,2024-08-23,3021,兆威机电,90.23,0.015848387454283415,0.005652222099080185,0.002300000000000002,107624271.6,0.99718827,0.9704363412929328,1.0096147099243402,1.0158545831582921,1.0063166330501068,1.005078974286285,1.0109986683274563,1.0241095922479408,1.040338370205608,1.0289260247385916,1.0108738777586617,0.9721825587825836,0.962775253696175,0.9308828227743575,0.9518393037044091,0.8048472986072611,0.7774791135993239,-0.03688351989360526,-0.04112822786213009,-0.020392330710406803,-0.05563559791643591
104,2024-08-22,3021,兆威机电,91.26,0.028928336620644316,0.003725619110234532,-0.005099999999999998,112443760.8,0.97838466,0.9927051588622609,1.015859957057465,1.0235573615998794,1.0089270523316896,1.0100928372728468,1.0239097557809047,0.9858957852539539,1.032553737085243,1.0223560092159671,0.9960481309732154,0.9652959019259971,0.9425073121088368,0.9424921565912582,0.9435773043606707,0.7268557264057743,0.8310554971998529,-0.03936007012930088,-0.03384834538680691,-0.011286434363357412,-0.06629410475564335
105,2024-08-21,3021,兆威机电,93.93,0.026934951559671957,0.007878207175556361,-0.0166,124710431.63,0.97317264,1.0124614782365424,1.0187189457797095,1.0091541019130787,1.007912953374677,1.0138493389292038,1.0269972311727462,1.0432717687359159,1.0318272443563659,1.0137241964936687,0.9749237812259701,0.9654899507554126,0.9335075940818653,0.9545231651234817,0.9272645798305638,0.7300320233336426,0.8974510130097115,-0.018928989673160774,-0.008591504311721366,-0.028425423187480092,-0.09283508996060907
106,2024-08-20,3021,兆威机电,94.64,0.027261200338123397,0.0038038884192730287,-0.0104,143364445.4,1.01463688,1.0383032344941558,1.046170696911662,1.0312171618999928,1.0324087023940531,1.0465308764968828,1.0076770676821056,1.0553658282880711,1.0449428031874162,1.0180537080101149,0.9866220734961207,0.9633300179796735,0.9633145276329845,0.9644236494475197,0.9479144621757841,0.8512360073111036,1.031496013723849,-0.01052409129332201,-0.004522400676246801,-0.00750211327134398,-0.08400253592561291
107,2024-08-19,3021,兆威机电,97.73,0.019543640642586683,0.023534226951805966,0.025300000000000003,180457654.84,1.04037191,1.0468018765711595,1.036973359539864,1.0356979963746995,1.0417980297197873,1.0553083686906224,1.0720315449229192,1.060271530400162,1.0416694374943265,1.0017994147738989,0.9921055227728274,0.9592415114361059,0.9808364167774812,0.9528263965893695,0.9776086298470139,1.1317918149859854,1.3037451571638126,0.02275657423513766,0.024485828302465984,-0.03161772229612203,-0.09577407142126271
108,2024-08-16,3021,兆威机电,96.7,0.025749741468459098,0.0071354705274043195,0.0147,212518066.08,1.02332495,1.0310789185108884,1.0163410991920505,1.017515450841934,1.0314339022418373,0.9931405880713754,1.0401414033837122,1.029868738052786,1.0033675377639684,0.9723893275948345,0.9494332770356954,0.9494180101486007,0.950511132068765,0.9342401019128972,0.9599691490587859,1.4847456442130527,1.4995477229770937,0.024570837642192395,0.015594622543950462,0.010651499482936977,-0.06690796277145805
109,2024-08-15,3021,兆威机电,95.54,0.018735608122252376,0.026481055055474156,0.008499999999999999,193092971.4,1.00618045,0.9967333311987094,0.9955074588420015,1.00137077876294,1.0143568454194638,1.0304310743289091,1.019127410312493,1.0012471765931537,0.9629243207593897,0.9536066028280477,0.9220178882339354,0.9427747975024443,0.9158517136332233,0.9396722657064183,0.9380205097977599,1.6659470721224825,1.349740251005061,0.017730793384969672,0.00247016956248696,0.022922336194264092,-0.04479799037052545
110,2024-08-14,3021,兆威机电,93.57,0.019878166078871582,0.014855188628833883,-0.0023,112662615.8,1.00757723,0.9931753341810443,0.9943229184844304,1.0079241224811701,0.9705036392119389,1.0164331509592455,1.0063946335450786,0.9804974829979162,0.9502253683884425,0.9277925619185727,0.9277776430141771,0.9288458490812377,0.912945689355954,0.9380882866764716,0.935881246364408,1.0520101317026105,0.7419364912557037,-0.002094688468526215,-0.02405685582986005,0.04445869402586311,0.0038473869830075724
111,2024-08-13,3021,兆威机电,93.99,0.007873177997659422,0.02808809447813598,0.009899999999999997,98489755.2,0.99061091,0.9893925675479002,0.9952198721043923,1.0081261720196053,1.0241016651922716,1.0128674337813788,0.9950970291592862,0.9570095709565711,0.9477490869834011,0.916354405647551,0.9369838158776035,0.910226106692118,0.9339003413417726,0.9322587313217622,0.9299716023310356,0.8990009530267892,0.5702121367287861,-0.005426109160549049,-0.029247792318331838,0.039791467177359374,-0.00446856048515798
112,2024-08-12,3021,兆威机电,91.82,0.029296449575256067,0.004900893051622617,-0.019100000000000002,98908218.2,0.9857064099999999,0.9868453641855627,1.0003442837639058,0.9632052117850449,1.0087893222430657,0.9988262969629421,0.9731238993937131,0.9430794385740957,0.9208153323577715,0.9208005256472271,0.9218606985404362,0.9060801119492885,0.9310336307187803,0.9288431878957883,0.9095286183011823,0.8425936320240465,0.5578872987183684,-0.03646264430407318,-0.053191025920278814,0.06436506207797876,0.019059028534088363
113,2024-08-09,3021,兆威机电,94.31,0.022585091718799653,0.0,0.004900000000000001,76375569.2,0.99877011,1.0046526462184757,1.0176812730839047,1.0338081832677086,1.022467472906571,1.0045286389580408,0.9660801847584851,0.9567319291722732,0.9250396865178387,0.945864623959778,0.9188533030512636,0.9427519240039185,0.9410947546719046,0.9387859480883727,0.9200991415437487,0.5443400574683288,0.4394320436489541,-0.018555826529530122,-0.026879440144205242,0.025341957374615642,-0.026402290319160304
114,2024-08-08,3021,兆威机电,95.14,0.021862518393945745,0.020496110994324183,-0.006100000000000001,149027390.88,1.00115547,1.014850135512364,0.9771725150747929,1.0234176343066144,1.0133101365983226,0.9872350321772922,0.9567549008574427,0.9341679459685887,0.9341529245480175,0.9352284708592249,0.9192190522016473,0.9445344184368044,0.9423122123105483,0.9227175648590763,0.9340164536658154,0.8755353012739684,0.83943646561271,-0.01704856001681732,-0.017090603321420966,0.004204330460374273,-0.03489594282110586
115,2024-08-07,3021,兆威机电,97.24,0.011312217194570224,0.008227067050596434,0.0073,124972430.21,1.00588978,1.0189344503750764,1.035081219308524,1.0237265439457044,1.0057656200364675,0.9672698202376973,0.9579100531675635,0.9261787845431605,0.9470293659066128,0.9199847831361949,0.9439128329580453,0.9422536229802718,0.9399419733219416,0.9212321557597961,0.9309152822229168,0.6356487835864778,0.7227193154864968,-0.00654051830522429,0.007784862196626954,-0.021596051007815698,-0.055738379267791016
116,2024-08-06,3021,兆威机电,97.33,0.014486797493064796,0.017260865098119724,-0.0013999999999999991,137643555.69,1.01367886,0.9760447246767706,1.022236470731778,1.012140638454807,0.9860956282617047,0.955650675171802,0.9330897887104274,0.933074784626625,0.9341490896106525,0.9181581480063704,0.9434442968551172,0.9412246554579063,0.9216526229028907,0.9329384712504397,0.9162209975139479,0.5834953827288991,0.8071870964447406,-0.01693208671529843,0.014178567759169935,-0.0009246892016849806,-0.0566115277920477
117,2024-08-05,3021,兆威机电,96.28,0.05702118820108013,0.0005193186539260195,0.0151,213523850.22,1.01296829,1.0290205148605087,1.0177323244557714,0.9998765670295084,0.9616061714412659,0.9523012085554379,0.9207557358254107,0.9414842309130657,0.9145980021152963,0.9383859461799535,0.9367364513637585,0.9344383370928986,0.9158380710059466,0.9254644999205746,0.8666757002319998,0.9002003276895254,1.2494513640854965,-0.020357291233901058,0.00729123390112171,0.010905691732447043,-0.046323223930203605
118,2024-08-02,3021,兆威机电,97.82,0.03854017583316306,0.007973829482723236,-0.0020999999999999994,225897205.6,0.96287371,1.0084421319901826,0.9984825356373784,0.9727889839408358,0.9427548633812902,0.9204984196971685,0.9204836180825798,0.9215434261010952,0.9057682706398459,0.9307132012747283,0.9285235123260894,0.9092155901356084,0.9203491441564045,0.903857260586403,0.8505391907901865,1.0897020003900617,1.4247405751162263,0.0019423430791249002,0.022674299734205577,-0.005009200572479999,-0.0358822326722551
